#size elapsedTime(naive) elapseTime(b=4)
4	9.54E-08	4.77E-07
8	1.00E-06	1.19E-06
16	6.41E-06	6.87E-06
32	5.27E-05	5.04E-05
64	0.000409484	0.000410318
128	0.0041961	0.00325747
256	0.0268795	0.0265313
512	0.268031	0.229112
1024	3.85468	2.0627
2048	77.0392	26.496
